payment_id,order_id,payment_ts,payment_method,payment_status,amount,currency
PAY0002832,ORD0002832,2026-05-04T08:24:51Z,paypal,success,10045.95,SGD
PAY0002833,ORD0002833,2026-01-30T21:14:34Z,paypal,success,1399.65,SGD
PAY0002834,ORD0002834,2026-03-17T00:43:16Z,bank_transfer,success,-3149.96,SGD
PAY0002835,ORD0002835,2026-03-13T19:32:19Z,card,refunded,7662.89,SGD
PAY0002836,ORD0002836,2026-04-08T02:21:30Z,bank_transfer,success,11386.73,SGD
PAY0002837,ORD0002837,2026-02-07T05:34:20Z,bank_transfer,refunded,14094.36,SGD
PAY0002838,ORD0002838,2026-03-15T05:17:08Z,paypal,refunded,2364.42,SGD
PAY0002839,ORD0002839,2026-01-13T01:49:42Z,card,pending,6635.04,SGD
PAY0002840,ORD0002840,2026-05-21T03:28:41Z,paypal,success,3549.82,SGD
PAY0002841,ORD0002841,2026-03-02T02:45:22Z,bank_transfer,success,2818.66,SGD
PAY0002842,ORD0002842,2026-01-23T06:20:58Z,card,refunded,2410.8,SGD
PAY0002843,ORD0002843,2026-05-14T06:51:33Z,card,success,19440.41,SGD
PAY0002844,ORD0002844,2026-03-07T12:54:58Z,card,success,250.81,SGD
PAY0002845,ORD0002845,2026-01-11T21:18:47Z,paypal,success,4461.2,SGD
PAY0002846,ORD0002846,2026-03-30T04:20:59Z,wallet,success,6880.86,SGD
PAY0002847,ORD0002847,2026-02-02T09:56:57Z,paypal,success,2997.3,SGD
PAY0002848,ORD0002848,2026-01-16T09:22:01Z,paypal,success,10238.23,SGD
PAY0002849,ORD0002849,2026-05-24T20:24:12Z,wallet,success,17789.26,SGD
PAY0002850,ORD0002850,2026-01-31T06:39:43Z,card,success,2359.0,SGD
PAY0002851,ORD0002851,2026-04-07T02:21:09Z,paypal,refunded,14862.61,SGD
PAY0002852,ORD0002852,2026-01-11T08:03:05Z,paypal,refunded,5739.27,SGD
PAY0002853,ORD0002853,2026-01-30T18:10:43Z,bank_transfer,success,7524.68,SGD
PAY0002854,ORD0002854,2026-03-19T22:12:44Z,wallet,success,1668.45,SGD
PAY0002855,ORD0002855,2026-03-26T23:09:57Z,wallet,success,676.63,SGD
PAY0002856,ORD0002856,2026-04-11T04:34:56Z,card,success,4262.36,SGD
PAY0002857,ORD0002857,2026-04-11T03:12:24Z,wallet,pending,4297.88,SGD
PAY0002858,ORD0002858,2026-04-23T02:33:47Z,bank_transfer,success,3826.18,SGD
PAY0002859,ORD0002859,2026-01-24T23:28:12Z,paypal,success,5674.17,SGD
PAY0002860,ORD0002860,2026-03-19T12:07:11Z,bank_transfer,success,2605.41,SGD
PAY0002861,ORD0002861,2026-01-04T20:11:15Z,card,refunded,18850.72,SGD
PAY0002862,ORD0002862,2026-01-21T00:02:03Z,wallet,success,895.29,SGD
PAY0002863,ORD0002863,2026-02-25T11:02:37Z,card,success,12109.63,SGD
PAY0002864,ORD0002864,2026-05-16T21:15:02Z,bank_transfer,success,4524.54,SGD
PAY0002865,ORD0002865,2026-05-12T08:17:09Z,card,success,3408.6,SGD
PAY0002866,ORD0002866,2026-05-22T02:38:41Z,bank_transfer,success,1531.42,SGD
PAY0002867,ORD0002867,2026-04-02T23:45:40Z,card,success,6551.92,SGD
PAY0002868,ORD0002868,2026-02-03T11:31:14Z,card,success,11951.92,SGD
PAY0002869,ORD0002869,2026-02-14T16:59:43Z,wallet,refunded,11556.2,SGD
PAY0002870,ORD0002870,2026-05-12T17:40:50Z,bank_transfer,refunded,7945.88,SGD
PAY0002871,ORD0002871,2026-05-20T14:04:41Z,wallet,success,2140.73,SGD
PAY0002872,ORD0002872,2026-03-28T06:13:08Z,wallet,failed,19054.64,SGD
PAY0002873,ORD0002873,2026-01-01T23:31:45Z,card,refunded,4537.27,SGD
PAY0002874,ORD0002874,2026-03-12T13:05:43Z,paypal,success,9810.06,SGD
PAY0002875,ORD0002875,2026-01-12T08:05:14Z,wallet,pending,7283.23,SGD
PAY0002876,ORD0002876,2026-02-21T15:07:29Z,bank_transfer,success,5268.36,SGD
PAY0002877,ORD0002877,2026-02-05T12:20:41Z,card,success,4961.48,SGD
PAY0002878,ORD0002878,2026-01-23T15:37:32Z,wallet,success,5929.35,SGD
PAY0002879,ORD0002879,2026-04-14T19:12:07Z,card,success,6049.69,SGD
PAY0002880,ORD0002880,2026-02-17T03:46:25Z,bank_transfer,success,20537.16,SGD
PAY0002881,ORD0002881,2026-04-14T08:18:33Z,wallet,success,1077.13,SGD
PAY0002882,ORD0002882,2026-01-31T02:16:54Z,bank_transfer,success,15532.99,SGD
PAY0002883,ORD0002883,2026-04-17T10:41:55Z,bank_transfer,success,18098.17,SGD
PAY0002884,ORD0002884,2026-01-02T00:36:41Z,card,success,4436.64,SGD
PAY0002885,ORD0002885,2026-04-03T04:52:57Z,paypal,success,3598.34,SGD
PAY0002886,ORD0002886,2026-03-07T07:26:09Z,paypal,failed,1006.06,SGD
PAY0002887,ORD0002887,2026-03-28T16:28:37Z,card,refunded,8837.89,SGD
PAY0002888,ORD0002888,2026-04-10T13:29:11Z,bank_transfer,success,5568.3,SGD
PAY0002889,ORD0002889,2026-04-23T22:12:46Z,card,success,8980.82,SGD
PAY0002890,ORD0002890,2026-05-16T02:11:11Z,paypal,failed,5593.61,SGD
PAY0002891,ORD0002891,2026-04-28T03:13:03Z,wallet,success,2154.26,SGD
PAY0002892,ORD0002892,2026-02-27T06:01:47Z,card,failed,9267.51,SGD
PAY0002893,ORD0002893,2026-05-17T23:06:28Z,paypal,success,3030.84,SGD
PAY0002894,ORD0002894,2026-01-06T21:05:11Z,bank_transfer,success,2304.26,SGD
PAY0002895,ORD0002895,2026-02-28T04:29:48Z,bank_transfer,success,9056.98,SGD
PAY0002896,ORD0002896,2026-04-15T07:25:55Z,card,success,3089.98,SGD
PAY0002897,ORD0002897,2026-01-21T10:37:13Z,card,success,5460.3,SGD
PAY0002898,ORD0002898,2026-02-06T02:57:37Z,wallet,refunded,12458.21,SGD
PAY0002899,ORD0002899,2026-04-10T05:35:03Z,paypal,success,15959.88,SGD
PAY0002900,ORD0002900,2026-04-18T00:52:52Z,wallet,refunded,10620.72,SGD
PAY0002901,ORD0002901,2026-03-03T10:36:38Z,paypal,success,6163.14,SGD
PAY0002902,ORD0002902,2026-04-14T11:14:07Z,paypal,success,6587.73,SGD
PAY0002903,ORD0002903,2026-04-30T19:08:00Z,card,pending,9615.0,SGD
PAY0002904,ORD0002904,2026-03-26T18:11:18Z,wallet,success,7479.14,SGD
PAY0002905,ORD0002905,2026-04-16T04:25:20Z,card,pending,14730.13,SGD
PAY0002906,ORD0002906,2026-02-17T05:54:54Z,paypal,success,2293.92,SGD
PAY0002907,ORD0002907,2026-02-22T04:57:31Z,paypal,success,1708.92,SGD
PAY0002908,ORD0002908,2026-02-13T02:21:44Z,card,success,9761.15,SGD
PAY0002909,ORD0002909,2026-02-07T12:51:32Z,paypal,success,5031.72,SGD
PAY0002910,ORD0002910,2026-03-06T05:02:07Z,paypal,success,11096.14,SGD
PAY0002911,ORD0002911,2026-03-31T19:44:27Z,card,success,7969.82,SGD
PAY0002912,ORD0002912,2026-05-18T17:41:43Z,card,success,1410.73,SGD
PAY0002913,ORD0002913,2026-04-28T05:12:30Z,card,success,6362.69,SGD
PAY0002914,ORD0002914,2026-03-22T17:18:31Z,bank_transfer,refunded,10808.99,SGD
PAY0002915,ORD0002915,2026-03-08T16:51:09Z,paypal,refunded,19728.81,SGD
PAY0002916,ORD0002916,2026-05-19T05:04:53Z,wallet,refunded,9696.89,SGD
PAY0002917,ORD0002917,2026-01-03T03:01:52Z,wallet,success,7968.35,SGD
PAY0002918,ORD0002918,2026-02-01T00:43:08Z,paypal,refunded,10775.55,SGD
PAY0002919,ORD0002919,2026-01-17T13:45:46Z,bank_transfer,success,1340.56,SGD
PAY0002920,ORD0002920,2026-01-23T20:01:21Z,paypal,success,8576.8,SGD
PAY0002921,ORD0002921,2026-04-17T10:33:54Z,card,success,2920.23,SGD
PAY0002922,ORD0002922,2026-02-12T10:29:45Z,card,success,10469.57,SGD
PAY0002923,ORD0002923,2026-04-10T09:37:01Z,paypal,success,886.72,SGD
PAY0002924,ORD0002924,2026-05-01T15:15:46Z,wallet,success,7843.88,SGD
PAY0002925,ORD0002925,2026-03-13T12:06:47Z,paypal,success,3254.51,SGD
PAY0002926,ORD0002926,2026-01-23T08:37:39Z,bank_transfer,success,11104.99,SGD
PAY0002927,ORD0002927,2026-01-13T00:16:24Z,card,pending,6828.13,SGD
PAY0002928,ORD0002928,2026-02-28T03:31:45Z,wallet,refunded,5847.15,SGD
PAY0002929,ORD0002929,2026-05-02T00:55:33Z,card,success,13969.85,SGD
PAY0002930,ORD0002930,2026-02-17T01:35:23Z,wallet,success,5083.38,SGD
PAY0002931,ORD0002931,2026-05-24T02:44:54Z,card,success,4597.07,SGD
PAY0002932,ORD0002932,2026-02-18T16:40:55Z,card,success,6056.0,SGD
PAY0002933,ORD0002933,2026-04-03T21:34:04Z,wallet,success,8604.44,SGD
PAY0002934,ORD0002934,2026-02-19T03:05:33Z,bank_transfer,success,2147.54,SGD
PAY0002935,ORD0002935,2026-04-18T12:33:25Z,card,pending,2480.93,SGD
PAY0002936,ORD0002936,2026-04-08T13:41:18Z,paypal,refunded,8572.36,SGD
PAY0002937,ORD0002937,2026-03-31T17:04:17Z,paypal,success,10651.6,SGD
PAY0002938,ORD0002938,2026-01-17T18:45:41Z,paypal,success,1202.27,SGD
PAY0002939,ORD0002939,2026-01-07T17:30:29Z,card,success,11552.91,SGD
PAY0002940,ORD0002940,2026-03-12T01:13:56Z,card,success,4072.73,SGD
PAY0002941,ORD0002941,2026-01-30T23:01:49Z,bank_transfer,success,6637.93,SGD
PAY0002942,ORD0002942,2026-03-27T21:51:16Z,bank_transfer,success,10114.3,SGD
PAY0002943,ORD0002943,2026-05-19T05:49:45Z,paypal,success,858.66,SGD
PAY0002944,ORD0002944,2026-04-17T10:26:35Z,card,pending,162.59,SGD
PAY0002945,ORD0002945,2026-01-07T23:43:32Z,wallet,success,142.72,SGD
PAY0002946,ORD0002946,2026-02-18T09:04:45Z,paypal,success,5670.96,SGD
PAY0002947,ORD0002947,2026-03-17T22:44:56Z,bank_transfer,success,2722.72,SGD
PAY0002948,ORD0002948,2026-05-18T09:25:29Z,bank_transfer,success,6770.58,SGD
PAY0002949,ORD0002949,2026-04-07T15:25:46Z,paypal,pending,6303.43,SGD
PAY0002950,ORD0002950,2026-02-06T12:15:21Z,card,failed,13032.02,SGD
PAY0002951,ORD0002951,2026-04-27T00:43:05Z,wallet,refunded,8230.73,SGD
PAY0002952,ORD0002952,2026-01-22T00:14:32Z,paypal,success,9315.15,SGD
PAY0002953,ORD0002953,2026-03-23T19:04:55Z,wallet,success,3871.49,SGD
PAY0002954,ORD0002954,2026-04-14T20:28:42Z,paypal,success,8493.42,SGD
PAY0002955,ORD0002955,2026-04-01T21:52:55Z,paypal,success,16937.57,SGD
PAY0002956,ORD0002956,2026-03-07T14:56:58Z,wallet,success,4696.64,SGD
PAY0002957,ORD0002957,2026-01-05T16:19:15Z,wallet,success,9450.43,SGD
PAY0002958,ORD0002958,2026-05-18T23:12:56Z,bank_transfer,success,8307.73,SGD
PAY0002959,ORD0002959,2026-01-04T08:38:51Z,card,success,4597.86,SGD
PAY0002960,ORD0002960,2026-02-23T04:13:45Z,paypal,failed,2938.75,SGD
PAY0002961,ORD0002961,2026-03-19T17:56:54Z,paypal,success,2818.66,SGD
PAY0002962,ORD0002962,2026-03-27T21:54:14Z,card,refunded,9261.02,SGD
PAY0002963,ORD0002963,2026-01-16T10:57:44Z,wallet,success,13300.04,SGD
PAY0002964,ORD0002964,2026-03-22T09:59:44Z,wallet,success,9421.02,SGD
PAY0002965,ORD0002965,2026-01-05T08:58:28Z,wallet,success,7252.5,SGD
PAY0002966,ORD0002966,2026-03-19T08:29:00Z,wallet,success,5750.22,SGD
PAY0002967,ORD0002967,2026-01-06T08:56:21Z,wallet,success,5676.12,SGD
PAY0002968,ORD0002968,2026-03-21T16:24:12Z,wallet,refunded,1621.18,SGD
PAY0002969,ORD0002969,2026-04-27T18:07:25Z,bank_transfer,failed,2180.97,SGD
PAY0002970,ORD0002970,2026-04-25T01:10:39Z,bank_transfer,failed,6254.71,SGD
PAY0002971,ORD0002971,2026-02-10T09:42:46Z,bank_transfer,success,19163.57,SGD
PAY0002972,ORD0002972,2026-01-06T17:44:18Z,paypal,pending,6314.29,SGD
PAY0002973,ORD0002973,2026-01-04T17:49:37Z,paypal,success,12146.28,SGD
PAY0002974,ORD0002974,2026-04-01T00:22:29Z,bank_transfer,success,2340.2,SGD
PAY0002975,ORD0002975,2026-04-21T18:46:53Z,wallet,success,17145.91,SGD
PAY0002976,ORD0002976,2026-03-05T23:48:49Z,wallet,success,7204.13,SGD
PAY0002977,ORD0002977,2026-03-26T13:31:16Z,wallet,success,3777.77,SGD
PAY0002978,ORD0002978,2026-03-28T18:25:27Z,card,success,12144.41,SGD
PAY0002979,ORD0002979,2026-03-02T20:31:35Z,paypal,success,6296.61,SGD
PAY0002980,ORD0002980,2026-02-01T13:22:06Z,wallet,success,11212.95,SGD
PAY0002981,ORD0002981,2026-01-18T13:56:54Z,paypal,success,1690.53,SGD
PAY0002982,ORD0002982,2026-05-13T17:02:16Z,card,failed,10829.43,SGD
PAY0002983,ORD0002983,2026-04-21T00:08:57Z,card,success,7890.24,SGD
PAY0002984,ORD0002984,2026-04-16T05:38:21Z,card,success,7659.36,SGD
PAY0002985,ORD0002985,2026-03-20T17:48:25Z,card,success,3603.66,SGD
PAY0002986,ORD0002986,2026-05-04T18:29:51Z,wallet,refunded,16001.7,SGD
PAY0002987,ORD0002987,2026-01-08T07:21:07Z,paypal,failed,11964.09,SGD
PAY0002988,ORD0002988,2026-02-28T09:42:54Z,bank_transfer,refunded,6393.36,SGD
PAY0002989,ORD0002989,2026-04-23T00:30:31Z,card,success,10281.19,SGD
PAY0002990,ORD0002990,2026-05-18T23:22:44Z,wallet,success,3682.49,SGD
PAY0002991,ORD0002991,2026-01-01T22:18:07Z,paypal,success,10533.96,SGD
PAY0002992,ORD0002992,2026-05-07T04:22:38Z,wallet,success,16888.66,SGD
PAY0002993,ORD0002993,2026-05-22T10:10:09Z,wallet,success,8079.48,SGD
PAY0002994,ORD0002994,2026-04-21T22:23:34Z,bank_transfer,success,10918.01,SGD
PAY0002995,ORD0002995,2026-05-20T08:44:47Z,wallet,success,3432.51,SGD
PAY0002996,ORD0002996,2026-04-26T07:56:13Z,card,success,14281.78,SGD
PAY0002997,ORD0002997,2026-05-19T15:00:25Z,bank_transfer,success,9819.2,SGD
PAY0002998,ORD0002998,2026-04-08T23:54:21Z,paypal,success,15933.34,SGD
PAY0002999,ORD0002999,2026-03-21T15:05:12Z,bank_transfer,success,3291.32,SGD
PAY0003000,ORD0003000,2026-03-08T03:56:38Z,wallet,refunded,3455.32,SGD
PAY0003001,ORD0003001,2026-04-27T05:02:03Z,paypal,success,7291.15,SGD
PAY0003002,ORD0003002,2026-03-10T00:35:04Z,bank_transfer,success,4441.66,SGD
PAY0003003,ORD0003003,2026-01-29T23:47:41Z,paypal,success,3217.74,SGD
PAY0003004,ORD0003004,2026-02-12T02:53:34Z,wallet,success,9291.09,SGD
PAY0003005,ORD0003005,2026-02-20T03:02:58Z,wallet,success,19827.16,SGD
PAY0003006,ORD0003006,2026-04-03T23:12:14Z,wallet,success,418.76,SGD
PAY0003007,ORD0003007,2026-05-03T22:14:12Z,card,refunded,14061.49,SGD
PAY0003008,ORD0003008,2026-02-14T20:18:56Z,card,success,13460.18,SGD
PAY0003009,ORD0003009,2026-01-28T04:12:30Z,paypal,success,10508.75,SGD
PAY0003010,ORD0003010,2026-04-02T15:25:46Z,paypal,success,788.88,SGD
PAY0003011,ORD0003011,2026-05-08T04:49:41Z,card,success,8461.35,SGD
PAY0003012,ORD0003012,2026-02-08T05:25:08Z,bank_transfer,pending,6513.42,SGD
PAY0003013,ORD0003013,2026-02-24T14:06:56Z,bank_transfer,success,9522.01,SGD
PAY0003014,ORD0003014,2026-04-01T06:00:43Z,paypal,success,11822.46,SGD
PAY0003015,ORD0003015,2026-03-23T19:31:45Z,paypal,success,12857.39,SGD
PAY0003016,ORD0003016,2026-05-15T05:49:34Z,paypal,success,2421.66,SGD
PAY0003017,ORD0003017,2026-05-01T14:02:01Z,bank_transfer,refunded,2299.7,SGD
PAY0003018,ORD0003018,2026-03-29T10:43:37Z,card,success,16712.05,SGD
PAY0003019,ORD0003019,2026-04-22T04:22:14Z,bank_transfer,success,1523.49,SGD
PAY0003020,ORD0003020,2026-02-11T00:47:19Z,wallet,success,7390.07,SGD
PAY0003021,ORD0003021,2026-03-09T02:20:31Z,card,success,1999.47,SGD
PAY0003022,ORD0003022,2026-01-03T08:26:53Z,wallet,success,7699.86,SGD
PAY0003023,ORD0003023,2026-02-27T20:23:58Z,card,success,14188.3,SGD
PAY0003024,ORD0003024,2026-04-30T13:23:48Z,paypal,success,6274.83,SGD
PAY0003025,ORD0003025,2026-04-02T06:23:24Z,paypal,refunded,6603.16,SGD
PAY0003026,ORD0003026,2026-05-12T11:07:12Z,paypal,pending,2884.88,SGD
PAY0003027,ORD0003027,2026-04-26T19:55:20Z,wallet,success,5631.87,SGD
PAY0003028,ORD0003028,2026-02-25T13:18:27Z,card,pending,8251.08,SGD
PAY0003029,ORD0003029,2026-04-06T06:39:47Z,paypal,success,1772.51,SGD
PAY0003030,ORD0003030,2026-05-09T15:42:47Z,wallet,success,11377.3,SGD
PAY0003031,ORD0003031,2026-03-31T14:35:04Z,paypal,success,2799.2,SGD
PAY0003032,ORD0003032,2026-04-20T14:14:11Z,card,success,9490.43,SGD
PAY0003033,ORD0003033,2026-05-20T19:57:53Z,card,refunded,4581.0,SGD
PAY0003034,ORD0003034,2026-03-02T03:52:09Z,paypal,success,7107.66,SGD
PAY0003035,ORD0003035,2026-03-12T12:55:58Z,bank_transfer,refunded,9365.95,SGD
PAY0003036,ORD0003036,2026-01-19T19:23:57Z,card,success,10110.41,SGD
PAY0003037,ORD0003037,2026-02-25T11:28:31Z,wallet,success,9364.24,SGD
PAY0003038,ORD0003038,2026-02-15T09:51:48Z,bank_transfer,failed,15392.11,SGD
PAY0003039,ORD0003039,2026-03-06T11:07:25Z,bank_transfer,success,15425.03,SGD
PAY0003040,ORD0003040,2026-04-13T16:17:29Z,paypal,pending,11798.69,SGD
PAY0003041,ORD0003041,2026-01-08T22:18:05Z,bank_transfer,refunded,3022.59,SGD
PAY0003042,ORD0003042,2026-03-18T09:12:24Z,bank_transfer,failed,5790.69,SGD
PAY0003043,ORD0003043,2026-03-06T01:56:09Z,wallet,success,2061.02,SGD
PAY0003044,ORD0003044,2026-02-15T17:16:22Z,card,pending,8526.35,SGD
PAY0003045,ORD0003045,2026-03-24T23:42:25Z,card,success,6946.44,SGD
PAY0003046,ORD0003046,2026-05-23T16:45:30Z,paypal,success,1710.21,SGD
PAY0003047,ORD0003047,2026-02-06T05:47:49Z,paypal,success,898.96,SGD
PAY0003048,ORD0003048,2026-04-22T15:32:38Z,paypal,failed,9783.09,SGD
PAY0003049,ORD0003049,2026-04-20T09:25:18Z,card,pending,142.86,SGD
PAY0003050,ORD0003050,2026-02-12T03:38:43Z,card,success,12983.25,SGD
PAY0003051,ORD0003051,2026-02-13T09:17:01Z,paypal,failed,7371.77,SGD
PAY0003052,ORD0003052,2026-04-11T18:53:21Z,card,success,381.62,SGD
PAY0003053,ORD0003053,2026-03-10T18:08:27Z,wallet,pending,973.41,SGD
PAY0003054,ORD0003054,2026-05-08T01:03:47Z,card,success,16230.3,SGD
PAY0003055,ORD0003055,2026-01-24T11:56:04Z,bank_transfer,success,3379.35,SGD
PAY0003056,ORD0003056,2026-04-22T23:47:51Z,card,failed,13619.82,SGD
PAY0003057,ORD0003057,2026-01-29T16:08:49Z,paypal,refunded,4481.76,SGD
PAY0003058,ORD0003058,2026-04-06T06:16:34Z,bank_transfer,success,2121.18,SGD
PAY0003059,ORD0003059,2026-01-28T07:06:51Z,wallet,success,4390.39,SGD
PAY0003060,ORD0003060,2026-02-21T13:32:30Z,paypal,success,3674.64,SGD
PAY0003061,ORD0003061,2026-04-02T13:35:46Z,bank_transfer,failed,7109.87,SGD
PAY0003062,ORD0003062,2026-03-19T15:07:45Z,paypal,success,1170.1,SGD
PAY0003063,ORD0003063,2026-01-07T10:11:31Z,wallet,success,7301.31,SGD
PAY0003064,ORD0003064,2026-04-06T05:31:02Z,paypal,success,1694.46,SGD
PAY0003065,ORD0003065,2026-05-05T22:55:23Z,wallet,success,22534.6,SGD
PAY0003066,ORD0003066,2026-01-12T13:01:55Z,paypal,success,11023.48,SGD
PAY0003067,ORD0003067,2026-03-25T08:54:30Z,wallet,success,7655.19,SGD
PAY0003068,ORD0003068,2026-01-04T23:45:13Z,card,success,9119.3,SGD
PAY0003069,ORD0003069,2026-01-18T07:49:13Z,card,success,4230.21,SGD
PAY0003070,ORD0003070,2026-02-23T06:28:46Z,bank_transfer,success,13665.58,SGD
PAY0003071,ORD0003071,2026-01-20T20:26:06Z,bank_transfer,success,513.48,SGD
PAY0003072,ORD0003072,2026-04-20T12:44:17Z,card,success,7363.79,SGD
PAY0003073,ORD0003073,2026-04-08T09:15:11Z,paypal,success,11582.01,SGD
PAY0003074,ORD0003074,2026-05-08T00:38:51Z,bank_transfer,success,8034.55,SGD
PAY0003075,ORD0003075,2026-05-01T11:58:54Z,card,success,7708.54,SGD
PAY0003076,ORD0003076,2026-03-17T20:22:20Z,card,refunded,2121.18,SGD
PAY0003077,ORD0003077,2026-02-25T12:19:00Z,card,success,2208.76,SGD
PAY0003078,ORD0003078,2026-05-19T07:11:29Z,bank_transfer,success,11924.97,SGD
PAY0003079,ORD0003079,2026-01-27T16:43:29Z,bank_transfer,refunded,15099.25,SGD
PAY0003080,ORD0003080,2026-04-17T12:53:24Z,paypal,pending,4106.89,SGD
PAY0003081,ORD0003081,2026-05-13T20:09:45Z,wallet,success,19.64,SGD
PAY0003082,ORD0003082,2026-01-26T16:44:08Z,card,success,1361.36,SGD
PAY0003083,ORD0003083,2026-02-09T11:42:01Z,wallet,success,-3062.18,SGD
PAY0003084,ORD0003084,2026-04-12T11:19:08Z,paypal,success,4662.74,SGD
PAY0003085,ORD0003085,2026-01-30T05:22:37Z,bank_transfer,success,6444.81,SGD
PAY0003086,ORD0003086,2026-03-22T08:53:23Z,wallet,success,9491.24,SGD
PAY0003087,ORD0003087,2026-05-20T09:47:23Z,paypal,failed,788.88,SGD
PAY0003088,ORD0003088,2026-04-23T09:19:53Z,card,success,6895.19,SGD
PAY0003089,ORD0003089,2026-01-07T01:52:31Z,card,success,15073.77,SGD
PAY0003090,ORD0003090,2026-04-16T16:34:03Z,wallet,success,6012.1,SGD
PAY0003091,ORD0003091,2026-01-19T01:02:03Z,card,success,11122.39,SGD
PAY0003092,ORD0003092,2026-05-13T07:47:57Z,paypal,failed,13356.58,SGD
PAY0003093,ORD0003093,2026-02-12T04:57:00Z,paypal,success,6261.68,SGD
PAY0003094,ORD0003094,2026-05-17T09:22:20Z,paypal,success,20291.39,SGD
PAY0003095,ORD0003095,2026-05-05T04:23:40Z,paypal,success,6810.3,SGD
PAY0003096,ORD0003096,2026-01-05T21:39:15Z,card,success,3433.72,SGD
PAY0003097,ORD0003097,2026-05-23T23:23:06Z,bank_transfer,success,2254.03,SGD
PAY0003098,ORD0003098,2026-04-02T20:57:41Z,bank_transfer,success,7620.65,SGD
PAY0003099,ORD0003099,2026-05-21T10:46:58Z,card,success,7710.22,SGD
PAY0003100,ORD0003100,2026-03-17T19:19:09Z,paypal,refunded,6203.6,SGD
PAY0003101,ORD0003101,2026-05-08T04:49:28Z,bank_transfer,success,5444.7,SGD
PAY0003102,ORD0003102,2026-03-17T07:09:54Z,card,success,12172.12,SGD
PAY0003103,ORD0003103,2026-03-31T14:22:50Z,paypal,success,9414.93,SGD
PAY0003104,ORD0003104,2026-03-12T10:07:15Z,card,success,6597.94,SGD
PAY0003105,ORD0003105,2026-04-30T12:26:18Z,bank_transfer,refunded,657.31,SGD
PAY0003106,ORD0003106,2026-05-03T23:21:09Z,paypal,success,7811.46,SGD
PAY0003107,ORD0003107,2026-04-18T02:47:07Z,card,refunded,14142.69,SGD
PAY0003108,ORD0003108,2026-05-19T01:04:29Z,paypal,success,1215.63,SGD
PAY0003109,ORD0003109,2026-02-19T13:17:40Z,paypal,success,13775.37,SGD
PAY0003110,ORD0003110,2026-01-23T21:06:20Z,card,success,11156.54,SGD
PAY0003111,ORD0003111,2026-03-27T07:32:26Z,wallet,success,9410.86,SGD
PAY0003112,ORD0003112,2026-03-18T23:52:29Z,wallet,success,7060.76,SGD
PAY0003113,ORD0003113,2026-03-21T21:12:18Z,wallet,success,10785.45,SGD
PAY0003114,ORD0003114,2026-02-05T03:46:11Z,bank_transfer,pending,14052.36,SGD
PAY0003115,ORD0003115,2026-03-24T21:25:15Z,card,success,2073.84,SGD
PAY0003116,ORD0003116,2026-04-24T21:31:39Z,wallet,success,16346.53,SGD
PAY0003117,ORD0003117,2026-02-05T08:00:03Z,bank_transfer,success,11546.14,SGD
PAY0003118,ORD0003118,2026-04-12T03:41:32Z,wallet,success,6224.75,SGD
PAY0003119,ORD0003119,2026-02-15T16:51:39Z,paypal,refunded,18052.91,SGD
PAY0003120,ORD0003120,2026-05-02T13:53:39Z,card,refunded,2680.11,SGD
PAY0003121,ORD0003121,2026-03-09T22:24:49Z,paypal,success,11873.54,SGD
PAY0003122,ORD0003122,2026-01-21T07:53:42Z,card,success,12972.49,SGD
PAY0003123,ORD0003123,2026-04-06T14:58:52Z,paypal,pending,7062.25,SGD
PAY0003124,ORD0003124,2026-04-05T08:11:59Z,card,success,15320.78,SGD
PAY0003125,ORD0003125,2026-04-06T11:51:16Z,bank_transfer,success,5772.11,SGD
PAY0003126,ORD0003126,2026-03-20T21:10:39Z,bank_transfer,success,4525.98,SGD
PAY0003127,ORD0003127,2026-04-13T02:42:31Z,wallet,success,7637.14,SGD
PAY0003128,ORD0003128,2026-01-15T13:07:41Z,paypal,success,10499.96,SGD
PAY0003129,ORD0003129,2026-05-03T03:04:33Z,wallet,success,12582.63,SGD
PAY0003130,ORD0003130,2026-05-10T09:39:51Z,paypal,success,8220.89,SGD
PAY0003131,ORD0003131,2026-02-05T05:52:23Z,wallet,failed,11362.32,SGD
PAY0003132,ORD0003132,2026-02-21T22:03:41Z,bank_transfer,success,17133.25,SGD
PAY0003133,ORD0003133,2026-01-02T09:19:56Z,wallet,success,1332.98,SGD
PAY0003134,ORD0003134,2026-04-01T14:45:22Z,wallet,success,9592.7,SGD
PAY0003135,ORD0003135,2026-04-18T05:39:21Z,card,failed,18329.07,SGD
PAY0003136,ORD0003136,2026-03-09T08:52:36Z,bank_transfer,failed,6091.75,SGD
PAY0003137,ORD0003137,2026-02-02T16:51:39Z,bank_transfer,success,7564.6,SGD
PAY0003138,ORD0003138,2026-03-18T12:02:45Z,bank_transfer,success,10407.27,SGD
PAY0003139,ORD0003139,2026-03-28T00:12:09Z,bank_transfer,pending,2013.48,SGD
PAY0003140,ORD0003140,2026-03-28T03:20:19Z,paypal,success,6665.37,SGD
PAY0003141,ORD0003141,2026-03-27T23:18:17Z,paypal,success,4198.83,SGD
PAY0003142,ORD0003142,2026-02-14T03:11:11Z,bank_transfer,success,17929.28,SGD
PAY0003143,ORD0003143,2026-04-14T08:11:45Z,card,success,5013.66,SGD
PAY0003144,ORD0003144,2026-04-28T21:42:57Z,card,success,6318.92,SGD
PAY0003145,ORD0003145,2026-02-23T18:51:53Z,bank_transfer,failed,11252.79,SGD
